,Ticker,Company,Sector,Industry,P/E,EPS (ttm),Insider Own %,Perf Week %,Market Cap,Forward P/E,EPS next Y %,Insider Trans %,Perf Month %,PEG,EPS next Q,Inst Own %,Short Float %,Perf Quarter %,P/S,EPS this Y %,Inst Trans %,Short Ratio,Perf Half Y %,Book/sh,P/B,ROA %,Target Price,Perf Year %,Cash/sh,P/C,EPS next 5Y %,ROE %,Perf YTD %,Dividend,P/FCF,EPS past 5Y %,ROI %,52W High %,Beta,Dividend % %,Quick Ratio,Sales past 5Y %,Gross Margin %,52W Low %,ATR,Current Ratio,Sales Q/Q %,Oper. Margin %,RSI (14),Volatility %,Debt/Eq,EPS Q/Q %,Profit Margin %,Rel Volume,LT Debt/Eq,Earnings,Avg Volume,Price,Volume,Market Cap 2,Death MACD,Golden MACD,50-MA,200-MA,50 %,200 %,MOM-25,EMOM-25,ETF,Tick
262,NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Biotechnology,22.42,4.16,1.3,-14.87,8540000000.0,19.65,54.21,-28.27,-17.26,0.0,0.55,97.7,4.44,-4.05,8.17,977.2,-0.01,4.64,-19.59,12.06,7.73,26.6,129.0,-1.89,8.74,10.67,0.0,47.1,-2.73,0.0,39.26,42.9,30.8,-31.58,0.83,0.0,5.3,121.2,99.0,29.23,4.84,5.4,1.6,13.8,30.27,4.83% 4.00,0.28,923.6,38.9,2.43,0.28,NAN,871.39K,93.23,"2,113,135",8.54B,2021-02-11,2021-02-10,107.70940017700195,109.11885005950927,-13.443023685219243,-14.561049764402846,105.033,103.731,QQQJ,NBIX
263,NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,0.0,-0.4,0.1,-9.38,19970000000.0,9575.71,111.1,-91.04,-18.59,0.0,-0.03,81.2,5.97,-6.77,46.33,44.9,5.13,2.27,71.87,2.69,24.92,-9.6,98.79,187.07,3.48,19.27,0.0,-15.0,-11.79,0.0,0.0,0.0,-8.4,-30.01,0.0,0.0,8.0,0.0,76.6,345.38,5.02,8.0,50.1,-24.8,33.51,7.52% 6.19,0.0,41.7,-27.7,2.02,0.47,NAN,4.88M,67.03,"9,848,321",19.97B,2021-02-17,2021-02-03,79.85919998168946,54.94295002937317,-16.06477398299883,21.999273726956677,101.844,105.269,"ARKW,XSW",NET
264,NEWR,"New Relic, Inc.",Technology,Software - Infrastructure,0.0,-2.63,0.2,-6.23,3540000000.0,0.0,-34.0,-65.19,-27.36,0.0,-0.44,85.3,10.85,-5.0,5.41,-111.1,-0.75,7.21,-8.64,7.06,8.12,-12.5,71.33,4.52,12.71,4.51,15.0,-39.7,-12.34,0.0,44.92,5.2,-10.5,-29.31,0.82,0.0,2.5,40.3,76.7,71.19,3.02,2.5,8.7,-22.1,31.75,5.15% 4.15,1.03,-89.2,-24.3,1.46,1.03,NAN,766.46K,57.33,"1,115,851",3.54B,2021-01-28,2021-01-08,68.9447998046875,64.00334999084473,-16.846520459252716,-10.426563596748151,92.723,97.626,XSW,NEWR
265,NFLX,"Netflix, Inc.",Communication Services,Entertainment,87.69,5.89,1.55,-4.17,232040000000.0,39.76,31.13,-11.37,-4.27,1.97,2.98,81.9,1.76,2.58,9.28,52.9,0.48,1.64,-6.59,25.02,20.64,7.4,619.86,38.52,18.26,28.28,44.43,28.2,-4.5,0.0,120.28,83.8,14.8,-12.96,0.83,0.0,1.3,29.8,42.8,77.91,17.81,1.3,21.5,18.3,40.67,3.64% 2.99,1.47,-1.8,11.0,1.05,1.43,NAN,4.69M,516.39,"4,934,545",232.04B,2021-02-17,2021-02-09,535.1538012695313,500.1218005371094,-3.5062446020225293,3.2528474954339637,103.771,103.037,"ARKW,QQQ",NFLX
266,NIU,Niu Technologies,Consumer Cyclical,Auto Manufacturers,112.58,0.3,0.0,-10.25,2500000000.0,39.47,117.39,0.0,-31.39,19.21,0.09,29.6,4.07,13.38,6.99,147.4,12.21,1.34,60.76,1.69,19.85,10.4,38.61,288.76,2.7,12.41,5.86,20.4,19.61,0.0,0.0,0.0,14.7,-37.15,0.0,0.0,1.5,0.0,23.0,451.81,3.78,1.7,36.7,6.5,34.43,11.22% 9.21,0.19,16.7,7.4,1.61,0.0,03/08,1.66M,33.55,"2,681,327",2.50B,2021-02-05,2021-01-06,39.730400047302254,26.480950031280518,-15.555846505305738,26.69485029943862,124.106,117.979,ARKQ,NIU
267,NLOK,NortonLifeLock Inc.,Technology,Software - Infrastructure,19.38,1.04,0.2,3.49,12180000000.0,12.41,13.86,-0.11,-6.66,0.88,0.38,93.9,3.65,8.61,4.89,607.2,-2.69,3.49,-16.24,-0.83,0.0,8.8,25.78,4.34,1.78,11.35,21.9,-161.8,-2.84,0.5,0.0,41.8,8.2,-17.25,0.7,2.48,1.0,-8.8,85.6,33.53,0.6,1.0,3.4,37.1,45.8,2.41% 3.15,0.0,-46.9,23.7,0.87,0.0,NAN,6.04M,20.19,"5,257,853",12.18B,2021-02-16,2021-02-09,20.744291305541992,20.589574489593502,-2.6720185200730757,-1.940664144348667,99.794,100.724,"QQQJ,PSJ,XSW",NLOK
268,NNDM,Nano Dimension Ltd.,Technology,Computer Hardware,0.0,-0.74,0.0,-22.66,1960000000.0,0.0,75.9,0.0,-50.81,0.0,-0.04,12.9,28.0,18.91,576.17,71.8,363.65,0.38,378.62,1.14,6.68,-74.0,10.0,494.53,0.14,52.52,0.0,-94.6,-16.37,0.0,0.0,0.0,-100.2,-57.46,2.51,0.0,7.3,0.0,18.0,1392.16,1.55,8.1,-81.8,0.0,28.86,17.47% 13.03,0.03,0.0,0.0,1.49,0.03,,33.55M,7.61,"49,969,133",1.96B,2021-02-10,2021-02-08,11.806800088882447,5.237750016450882,-35.5456182648019,45.29139374919164,131.456,140.612,"ARKW,ARKQ",NNDM
269,NOVA,Sunnova Energy International Inc.,Technology,Solar,0.0,-2.08,0.3,-18.18,3620000000.0,0.0,-16.1,-98.21,-20.43,0.0,-0.28,93.4,4.21,-5.0,23.18,-164.6,14.86,1.44,54.03,8.23,4.46,-5.4,56.73,88.54,0.86,42.85,0.0,-23.1,-18.7,0.0,0.0,0.0,-1.6,-36.41,0.0,0.0,1.1,0.0,60.9,499.51,4.67,1.7,37.2,-22.1,36.43,14.08% 10.72,2.64,-18.5,-96.8,2.08,2.48,NAN,2.21M,36.69,"4,601,370",3.62B,2021-02-18,2021-02-09,47.055999908447255,31.292599992752073,-22.029071592603444,17.24816732549567,95.84,105.055,TAN,NOVA
270,NOW,"ServiceNow, Inc.",Technology,Software - Application,825.36,0.59,0.1,-8.72,94660000000.0,69.3,28.84,-55.11,-15.55,33.87,1.34,90.4,1.49,-7.51,20.94,-81.6,-0.28,2.08,-2.55,14.7,33.13,1.6,594.2,47.86,15.91,30.61,24.37,4.6,-11.53,0.0,69.23,19.7,2.7,-18.62,0.98,0.0,1.2,35.1,78.2,103.81,21.93,1.2,31.4,3.4,30.61,4.98% 3.38,0.58,-97.3,2.6,2.31,0.58,NAN,1.40M,486.96,"3,231,273",94.66B,2021-02-18,2021-01-21,546.9709985351561,483.44619903564455,-10.971513790652832,0.7268235785832194,105.209,103.397,"PTF,XSW",NOW
271,NSTG,"NanoString Technologies, Inc.",Healthcare,Biotechnology,0.0,-1.66,0.6,-9.2,2830000000.0,0.0,23.2,-38.53,-13.97,0.0,-0.49,97.08,8.79,12.14,23.95,57.6,16.94,5.59,52.08,2.69,23.56,-19.4,68.6,83.95,5.18,12.23,0.0,-55.3,-5.25,0.0,0.0,15.9,-18.5,-26.67,1.73,0.0,8.1,21.4,57.2,357.55,6.71,8.9,3.9,-42.4,39.13,11.58% 9.14,1.66,12.5,-53.5,1.46,1.66,NAN,688.53K,63.37,"1,005,835",2.83B,2021-02-22,2021-02-08,72.09299949645997,48.5985497379303,-12.099648450455028,30.394837586153002,106.671,112.282,"ARKK,ARKG",NSTG
272,NTES,"NetEase, Inc.",Communication Services,Internet Content & Information,0.0,-0.49,45.0,-1.45,74000000000.0,21.56,17.2,0.0,-11.93,0.0,1.01,37.2,1.91,22.84,7.78,701.7,-12.23,2.85,9.66,19.52,5.55,17.3,129.41,58.77,22.3,4.85,1.31,30.5,13.04,0.78,48.66,69.7,13.9,-19.41,0.46,0.72,2.4,38.3,59.5,103.61,5.09,2.4,27.5,23.2,39.18,3.71% 3.91,0.26,-31.2,36.7,0.94,0.0,NAN,2.61M,108.26,"2,447,874",74.00B,2021-02-17,2020-12-18,113.01279968261721,95.41725074768068,-4.205541050186238,13.45956748039242,114.285,111.289,QQQ,NTES
273,NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology,0.0,-2.28,1.4,-14.31,2910000000.0,0.0,-9.3,-57.87,-22.21,0.0,-0.69,94.3,16.21,26.12,46.7,-13.8,9.3,4.86,143.7,8.6,6.02,-27.7,74.58,238.63,10.64,4.87,30.0,-36.9,-4.76,0.0,0.0,-46.7,0.0,-43.68,2.02,0.0,9.6,57.2,0.0,464.38,6.71,9.6,-39.4,0.0,35.36,13.42% 10.14,0.0,-20.1,0.0,1.82,0.0,NAN,1.77M,51.81,"3,210,340",2.91B,2021-01-21,2021-01-07,66.92279998779297,35.902849950790404,-22.58243825803704,44.30609288959636,97.287,116.179,"ARKK,ARKG",NTLA
274,NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,0.0,-4.88,0.7,-9.96,5410000000.0,0.0,-2.1,-39.26,-17.89,0.0,-0.54,74.8,2.7,-3.98,4.14,-30.6,2.59,2.69,-0.69,-2.74,0.0,-45.2,39.57,26.02,6.65,4.1,0.0,322.6,-14.43,0.0,0.0,-37.1,-393.4,-23.36,1.96,0.0,2.1,40.2,78.7,141.11,1.66,2.1,-0.6,-63.5,32.11,6.11% 5.03,0.0,-7.9,-66.9,1.5,0.0,NAN,1.89M,27.27,"2,828,343",5.41B,2021-02-18,2021-02-04,32.026300201416014,26.2666999912262,-14.851232179500142,3.8196652381491725,101.146,103.63,XSW,NTNX
275,NUAN,"Nuance Communications, Inc.",Technology,Software - Application,0.0,-0.03,1.0,-4.53,11710000000.0,51.06,12.25,-12.74,-11.38,0.0,0.17,0.0,9.48,0.91,8.0,331.4,4.01,8.7,34.28,4.25,10.02,0.0,58.0,97.68,1.36,31.28,5.2,0.0,-3.42,0.0,0.0,17.8,4.9,-17.51,1.18,0.0,0.5,-5.2,57.6,215.17,2.22,0.5,-4.3,0.0,37.31,5.83% 4.34,1.28,-85.3,0.0,0.87,0.41,NAN,3.09M,42.58,"2,677,006",11.71B,2021-02-16,2021-02-08,46.57859992980957,34.90940001487732,-8.58462885495734,21.972878313158354,101.365,104.757,"PSJ,XSW",NUAN
276,NVCR,NovoCure Limited,Healthcare,Medical Instruments & Supplies,1795.56,0.07,0.7,-13.29,13140000000.0,215.47,51.13,-45.91,-25.71,0.0,0.08,73.1,5.33,-0.72,26.58,205.5,0.85,5.33,52.47,4.68,27.62,3.2,149.88,78.07,8.29,15.6,0.0,6.1,-25.29,0.0,156.27,15.1,2.3,-33.62,1.03,0.0,8.6,71.7,78.5,142.1,11.84,8.8,45.2,6.2,27.96,8.05% 7.13,0.9,3.1,4.0,1.39,0.9,NAN,870.74K,129.28,"1,206,196",13.14B,2021-02-23,2021-02-05,168.69900024414062,114.84400022506712,-23.366469384580572,12.570094864896495,100.103,105.475,QQQJ,NVCR
277,NVDA,NVIDIA Corporation,Technology,Semiconductors,72.26,6.9,0.1,-9.14,299390000000.0,33.43,12.71,-38.0,-7.9,3.83,3.18,68.6,1.1,-8.0,17.95,-25.1,-0.5,0.84,-13.14,24.81,20.09,14.6,627.87,82.39,16.88,29.53,18.84,24.9,-4.55,0.64,65.53,32.2,18.8,-18.94,1.4,0.13,3.5,18.5,62.3,175.88,24.24,3.9,56.8,21.3,36.38,5.32% 4.20,0.45,45.8,20.3,1.75,0.39,NAN,7.73M,498.46,"13,510,616",299.39B,2021-02-23,2021-02-03,543.9578015136718,490.2683644104004,-8.364215273145284,1.670847271463432,105.586,103.16,"ARKW,ARKF,ARKQ,QQQ,PTF",NVDA
278,NVS,Novartis AG,Healthcare,Drug Manufacturers - General,23.89,3.52,9.3,-2.21,210400000000.0,12.34,6.54,0.0,-5.97,2.9,1.64,10.3,0.25,-8.27,4.22,14.2,1.55,2.58,-5.46,25.02,3.36,6.3,104.5,-2.1,4.62,18.2,8.23,15.0,-11.03,3.38,39.05,4.1,8.8,-14.73,0.58,4.02,0.7,-0.2,71.1,21.44,1.63,0.9,2.5,20.3,31.83,1.70% 1.20,0.67,88.0,16.2,1.0,0.49,NAN,2.01M,84.01,"2,017,622",210.40B,2021-01-27,2021-01-15,88.01925369262695,84.60084957122803,-4.554973513667479,-0.6983967350476378,95.074,98.019,"ARKK,ARKG",NVS
279,NVTA,Invitae Corporation,Healthcare,Diagnostics & Research,0.0,-4.39,1.1,-14.93,6290000000.0,0.0,22.7,-29.0,-34.83,0.0,-0.59,87.6,17.0,-30.82,22.48,-37.4,25.25,5.52,-7.85,3.14,10.87,-48.7,54.6,70.36,1.96,17.4,8.0,-106.0,-18.34,0.0,0.0,-12.3,-34.6,-44.57,2.02,0.0,3.9,166.8,29.1,360.42,4.12,4.1,21.6,0.0,30.15,11.60% 8.73,0.68,5.7,0.0,1.99,0.68,NAN,4.61M,34.14,"9,182,058",6.29B,2021-02-04,2021-02-03,47.95840003967285,39.45054994106293,-28.813304923103754,-13.461282413037628,95.582,96.316,"ARKK,ARKG",NVTA
280,NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,0.0,-1.82,0.4,6.34,10640000000.0,13.66,9.93,0.0,-4.97,0.0,0.14,87.2,1.83,16.12,1.13,-513.6,-2.36,2.35,51.91,9.13,2.7,-5.3,24.33,73.64,2.27,10.85,2.04,-21.2,16.06,0.92,13.63,-31.3,-4.4,-8.37,0.99,3.73,0.8,9.7,32.8,136.02,0.77,1.3,-9.7,-7.0,53.26,3.38% 2.68,1.45,-77.1,-8.2,0.59,1.33,NAN,3.27M,24.64,"1,923,977",10.64B,2021-02-11,2021-02-04,23.745707435607912,18.615323104858398,3.7661230637881564,32.36407373218909,107.701,108.028,QQQJ,NWL
281,NWS,News Corporation,Communication Services,Broadcasting,0.0,-1.46,39.44,2.53,13830000000.0,0.0,0.0,-0.04,22.01,0.0,0.0,32.92,0.3,27.44,1.59,0.0,0.0,1.83,54.61,13.77,1.71,0.0,0.0,107.41,0.0,0.0,0.0,0.0,32.25,0.2,0.0,0.0,0.0,-2.52,0.0,0.85,0.0,0.0,0.0,198.41,0.76,0.0,-2.6,0.0,65.53,3.49% 3.27,0.0,171.8,0.0,0.62,0.0,NAN,833.04K,23.5,"515,466",13.83B,2021-02-25,2021-01-26,20.13599994659424,15.753375720977782,16.70639681330919,49.17437643987964,120.95,116.652,QQQJ,NWS
282,NWSA,News Corporation,Communication Services,Broadcasting,0.0,-1.47,0.59,3.92,14130000000.0,41.87,14.12,0.0,22.83,0.0,0.04,97.5,1.23,32.52,1.62,-918.7,0.44,1.92,59.91,13.77,1.77,-5.9,26.28,120.14,2.69,9.05,49.01,-11.1,35.61,0.2,26.17,-44.2,-17.5,-0.53,1.66,0.82,1.2,1.1,47.1,208.48,0.87,1.3,-2.6,-11.8,67.42,4.18% 3.66,0.15,170.7,-9.9,1.83,0.13,NAN,3.27M,24.37,"5,979,128",14.13B,2021-03-02,2021-03-01,20.520000114440922,15.84572557926178,18.762182573525653,53.795418695717125,121.14,117.136,QQQJ,NWSA
283,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,1109.82,0.16,0.1,-0.9,49490000000.0,17.51,10.82,-22.21,3.91,66.18,2.19,95.4,1.38,12.68,5.75,-78.4,0.01,1.49,36.94,31.88,5.67,0.3,201.36,56.94,8.32,21.75,16.77,0.6,13.77,1.5,29.63,-50.4,2.7,-9.64,1.49,0.83,1.6,7.1,49.3,209.71,8.66,2.1,9.0,4.2,50.58,5.78% 4.09,0.0,161.4,0.6,1.96,0.85,NAN,2.59M,180.9,"5,075,421",49.49B,2021-02-22,2021-02-04,175.22800048828125,139.86343852996825,3.236925317822182,29.34044944221712,109.107,108.484,"ARKQ,QQQ",NXPI
284,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,38.69,5.68,0.2,2.37,25800000000.0,26.85,14.01,-2.33,11.18,2.49,1.59,72.6,1.23,7.33,6.43,11.2,-1.59,1.87,7.98,28.4,7.74,16.2,222.13,63.62,6.24,35.26,15.57,21.5,12.64,0.8,40.51,19.0,19.8,-3.21,1.01,0.36,3.3,6.2,90.7,107.8,7.11,3.3,6.4,22.6,57.85,3.58% 3.07,0.0,33.9,16.8,1.61,0.03,NAN,671.72K,219.85,"1,079,394",25.80B,2021-01-27,2021-02-05,205.8452752685547,191.8640608215332,6.803520126062704,14.586337357103352,105.371,103.907,QQQJ,ODFL
285,OKTA,"Okta, Inc.",Technology,Software - Infrastructure,0.0,-1.92,0.1,-17.4,27410000000.0,17996.67,-73.91,-84.88,-21.82,0.0,-0.01,83.3,3.75,-6.19,35.69,-52.7,-0.78,2.87,-6.35,5.28,40.9,-9.4,270.89,67.35,19.66,10.98,25.0,-44.1,-15.06,0.0,271.09,-22.3,-14.8,-26.54,0.96,0.0,4.8,70.2,73.8,143.58,14.37,4.8,42.1,-25.6,25.7,9.12% 5.14,2.56,-5.8,-31.4,4.4,2.51,NAN,1.57M,215.96,"6,890,652",27.41B,2021-02-22,2021-02-02,264.66880004882813,227.29640007019043,-18.403680388410702,-4.987496531704715,104.535,104.427,"ARKW,QQQJ",OKTA
286,OLED,Universal Display Corporation,Technology,Semiconductor Equipment & Materials,67.53,2.8,2.0,-10.68,8750000000.0,35.49,34.34,-8.72,-18.32,1.96,0.79,74.0,2.24,-18.54,20.4,-4.0,0.5,2.98,4.1,19.32,9.79,11.1,240.36,18.08,15.78,11.98,34.42,15.2,-17.72,0.8,94.68,55.4,14.0,-28.04,1.37,0.42,5.0,17.6,77.5,79.89,10.4,5.6,39.1,36.7,30.47,5.66% 4.55,0.0,102.7,30.9,2.72,0.0,NAN,321.66K,189.08,"875,613",8.75B,2021-02-19,2021-02-16,233.13980010986327,195.22059356689454,-18.898446378139127,-3.145464038756946,93.223,97.462,QQQJ,OLED
287,ON,ON Semiconductor Corporation,Technology,Semiconductors,70.31,0.55,1.2,-3.63,14980000000.0,19.67,22.39,-22.37,5.18,10.37,0.33,0.0,7.98,34.01,2.85,9.9,2.13,4.61,73.41,8.6,4.51,2.5,40.2,117.67,2.8,13.86,6.78,7.0,18.58,0.0,29.92,3.0,5.8,-8.42,1.97,0.0,1.2,8.5,33.3,375.03,2.2,1.9,3.2,6.6,49.67,6.84% 5.08,0.99,52.4,4.5,1.56,0.84,NAN,7.02M,38.81,"10,933,590",14.98B,2021-02-23,2021-02-08,37.183000106811534,26.58810005664825,4.375655241682392,45.967556603563,113.134,113.747,QQQJ,ON
288,ONEM,"1Life Healthcare, Inc.",Healthcare,Health Information Services,0.0,-0.8,0.4,-13.39,5600000000.0,0.0,32.9,-81.05,-23.31,0.0,-0.14,98.5,8.86,18.18,16.8,-18.3,4.1,6.87,36.12,4.18,9.84,-12.4,49.22,71.82,5.01,8.21,0.0,-29.6,-5.73,0.0,0.0,0.0,29.5,-31.21,0.0,0.0,7.4,0.0,36.1,174.33,3.25,7.4,45.8,-27.7,27.9,9.20% 5.87,0.44,-2.4,-29.7,2.53,0.44,NAN,1.38M,41.15,"3,499,215",5.60B,2021-02-17,2021-01-20,48.83699996948242,36.53669995307922,-15.740115024030803,12.6264825582092,118.319,116.502,ARKG,ONEM
289,ONVO ,"Organovo Holdings, Inc.",Healthcare,Diagnostics & Research,0.0,-2.57,0.4,-16.24,76260000.0,0.0,0.0,0.0,-25.16,0.0,0.0,41.9,4.05,28.67,0.0,37.4,-1.38,0.6,30.56,3.03,3.52,-70.4,0.0,63.25,2.63,4.06,0.0,-73.6,-13.17,0.0,0.0,17.5,-80.7,-55.35,0.76,0.0,0.0,30.9,0.0,176.25,2.09,24.2,0.0,0.0,38.97,15.35% 15.82,0.0,29.1,0.0,0.79,0.0,,445.58K,10.68,"351,385",76.26M,,,,,,,0.0,0.0,"ARKK,ARKG,ARKQ",ONVO 
290,OPEN,Opendoor Technologies Inc.,Real Estate,Real Estate Services,0.0,-0.53,7.8,-21.52,12900000000.0,0.0,58.9,0.0,-23.14,0.0,-0.14,57.7,1.57,7.01,3.59,-41.3,0.0,0.97,97.93,-1.3,0.0,0.0,35.67,0.0,0.94,23.4,0.0,0.0,-3.26,0.0,0.0,0.0,-35.3,-43.96,0.0,0.0,4.3,0.0,7.1,108.44,3.39,5.2,-72.0,0.0,35.78,17.66% 11.50,0.0,0.0,0.0,4.81,0.0,NAN,7.90M,21.99,"38,018,682",12.90B,2021-02-22,2021-02-09,28.08630012512207,,-21.70560058805743,,110.625,112.811,"ARKW,ARKF",OPEN
291,ORCL,Oracle Corporation,Technology,Software - Infrastructure,21.22,3.3,38.91,8.46,208520000000.0,14.94,7.36,-0.05,12.55,2.0,1.11,47.9,1.58,18.43,5.29,7.4,-3.71,2.48,18.53,2.66,26.3,9.5,66.78,45.77,12.95,5.4,10.6,95.0,8.16,0.96,22.72,6.9,14.3,3.6,0.79,1.37,0.0,0.4,80.3,76.2,1.81,2.2,1.9,37.1,71.94,3.36% 2.29,8.94,15.6,26.3,2.98,8.02,12/10,11.44M,69.97,"34,126,555",208.52B,2021-02-17,2021-02-22,63.29194000244141,58.24424375534058,10.551201301936699,20.132043080367502,101.777,103.405,XSW,ORCL
292,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,19.79,23.54,0.4,4.14,33640000000.0,17.73,11.31,-8.22,5.28,1.99,5.24,82.3,1.43,5.3,2.9,11.2,-3.92,1.55,-3.47,9.6,48.53,13.4,535.38,28.93,22.53,20.68,9.97,343.2,2.93,0.0,18.25,19.5,35.5,-6.19,1.04,0.0,0.4,7.1,52.4,85.22,11.83,1.0,20.3,18.4,58.89,2.39% 2.50,6.52,39.1,13.3,1.13,5.81,NAN,660.39K,465.85,"745,258",33.64B,2021-02-11,2021-02-18,454.9861999511719,449.06844970703133,2.3877207814201844,3.736969342628465,97.422,99.199,QQQ,ORLY
293,OSPN,OneSpan Inc.,Technology,Software - Application,0.0,-0.14,12.2,7.88,1060000000.0,92.31,468.75,-10.93,4.87,0.0,-0.05,79.9,5.42,24.08,4.89,931.5,-3.34,6.86,13.46,6.48,3.89,4.0,31.67,55.46,2.69,9.37,2.0,5.7,21.86,0.0,28.69,-23.3,3.2,-24.39,0.59,0.0,2.8,4.8,70.6,131.62,1.26,3.0,-35.5,10.3,54.73,5.79% 5.05,0.0,-114.2,6.9,1.24,0.0,NAN,274.35K,25.2,"340,884",1.06B,2021-02-22,2021-02-09,23.81639991760254,23.274899969100954,5.8094425991514,8.271142017601578,109.566,107.874,XSW,OSPN
294,OTEX,Open Text Corporation,Technology,Software - Application,136.95,0.33,2.3,1.71,12540000000.0,13.32,4.87,0.0,-3.68,20.14,0.69,77.8,0.88,1.23,3.8,-18.5,-0.51,4.36,-3.53,14.69,3.09,0.9,56.59,5.76,5.43,8.35,6.8,2.2,-0.29,0.8,14.37,-2.0,4.6,-9.32,0.92,1.76,1.4,10.9,68.4,55.69,1.13,1.4,10.9,17.7,45.05,2.55% 2.21,0.9,-160.7,2.7,1.01,0.89,NAN,543.74K,45.33,"549,014",12.54B,2021-02-16,2021-02-04,45.99253135681153,43.351187019348146,-1.4405194436279123,4.564610836996655,101.902,102.148,QQQJ,OTEX
295,PACB,"Pacific Biosciences of California, Inc.",Healthcare,Diagnostics & Research,348.45,0.08,1.3,-4.25,5550000000.0,0.0,21.6,-70.45,-15.94,0.0,-0.4,94.62,5.27,62.61,70.38,27.3,9.55,1.73,324.2,0.78,37.53,-22.8,51.5,688.95,1.1,26.63,-1.0,-71.3,12.84,0.0,377.76,10.1,-116.6,-45.48,1.14,0.0,1.7,8.4,41.3,1230.45,4.18,1.8,-12.8,-63.7,39.1,12.46% 10.87,0.0,25.4,-64.7,2.0,0.0,NAN,5.62M,29.27,"11,249,836",5.55B,2021-02-22,2021-02-10,34.86759998321533,15.586599999666214,-16.053872322471058,87.78951150749242,119.753,131.965,"ARKK,ARKG",PACB
296,PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,0.0,-3.84,2.0,-6.58,32710000000.0,47.35,20.47,-11.75,-11.35,0.0,1.28,88.1,5.68,14.15,8.65,-217.9,5.64,4.25,30.01,10.82,30.94,-4.4,447.41,84.88,32.46,10.31,24.04,-40.6,-5.81,0.0,26.74,-11.4,-5.1,-16.94,1.45,0.0,1.0,29.7,70.0,166.78,14.11,1.0,24.5,-5.5,32.82,3.83% 3.37,3.04,-97.9,-9.7,1.11,1.57,NAN,1.24M,334.73,"1,384,631",32.71B,2021-02-22,2021-02-04,367.2709991455078,282.1587501525879,-8.860214724608701,18.631798524405934,103.914,108.304,XSW,PANW
297,PAR,PAR Technology Corporation,Technology,Software - Application,0.0,-1.65,6.8,-15.04,1550000000.0,0.0,51.3,-2.08,-3.07,0.0,-0.23,94.1,16.24,37.27,7.44,36.2,20.25,10.78,83.47,3.66,20.17,-13.6,83.75,191.39,2.66,27.78,18.0,-41.4,17.55,0.0,0.0,-44.83,-7.0,-18.31,1.92,0.0,2.4,-3.0,20.5,666.06,4.89,3.0,20.7,-11.5,41.99,8.36% 5.16,1.58,43.8,-14.1,1.86,1.57,,250.34K,73.81,"465,972",1.55B,2021-02-25,2021-02-03,73.36300010681153,47.19675006866455,0.6092988189382585,56.38788665028199,122.873,121.756,PTF,PAR
298,PAYC,"Paycom Software, Inc.",Technology,Software - Application,152.41,2.46,9.2,0.34,22240000000.0,68.99,30.12,-8.0,-9.61,7.98,1.41,75.1,1.66,-10.5,26.44,-20.4,1.18,1.88,23.0,11.37,33.03,6.2,464.69,33.04,2.56,146.62,19.1,23.2,-16.96,0.0,167.11,47.1,20.9,-20.28,1.42,0.0,1.1,30.2,85.3,129.79,19.06,1.1,14.2,22.1,44.88,5.07% 4.69,0.05,-46.1,17.0,1.91,0.04,NAN,429.32K,375.53,"821,486",22.24B,2021-02-16,2021-02-03,410.1207989501953,351.8602491760254,-8.434295221978246,6.727031791571692,93.456,97.824,XSW,PAYC
299,PAYX,"Paychex, Inc.",Industrials,Staffing & Employment Services,31.42,2.93,10.6,1.15,33350000000.0,29.25,7.0,-2.37,2.41,6.98,0.92,72.3,2.09,-0.75,8.39,6.2,-0.51,3.71,18.09,8.03,11.47,12.1,96.14,16.14,11.77,7.82,4.5,37.8,-1.14,2.48,81.69,10.4,31.3,-7.83,0.9,2.69,1.3,8.1,0.0,92.43,2.2,1.3,-0.7,35.4,54.55,2.58% 2.20,0.28,4.9,26.7,1.31,0.28,12/23,1.81M,92.12,"2,372,767",33.35B,2021-03-04,2021-03-05,90.29507919311523,81.50285697937012,2.0210634103125322,13.0267126995527,100.918,101.461,"QQQ,XSW",PAYX
300,PCAR,PACCAR Inc,Industrials,Farm & Heavy Construction Machinery,25.19,3.74,1.4,3.47,33280000000.0,14.03,16.69,-4.18,-1.59,1.11,1.34,65.8,1.13,8.91,1.78,-45.6,1.68,2.11,8.0,29.93,3.15,4.8,99.27,45.22,14.05,6.7,22.61,13.0,9.12,1.28,27.81,-3.7,6.6,-8.76,1.04,1.36,4.4,-0.4,19.5,93.27,3.07,4.7,-9.0,9.4,50.36,3.75% 2.91,0.0,-23.7,6.9,1.09,1.04,NAN,1.81M,94.15,"1,971,715",33.28B,2021-02-17,2021-02-04,92.1175979614258,84.9167377090454,2.2063124566331744,10.873312541269545,106.595,104.362,"ARKK,ARKQ,QQQ",PCAR
